text,displacement,year,mileage,price
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2012,123840,230000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambit,1.6,2012,146734,230000
Škoda Octavia  2.0 TDI  ČR 2.maj  Serv.kniha,2.0,2012,155019,230000
Škoda Octavia  2.0 TDi Ambition  2.maj ČR,2.0,2012,155846,230000
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2012,157818,230000
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2012,167441,230000
Škoda Octavia  1.6 TDI Ambition  Navigace,1.6,2012,175392,230000
Škoda Octavia  2 0TDI CR FAMILY XENONY TOP,2.0,2012,240000,230000
Škoda Octavia  2.0 TDI  ČR 1.maj  Serv.kniha,2.0,2011,91002,230000
Škoda Octavia  1.6 TDI  ČR 1.maj  Serv.kniha,1.6,2011,115018,230000
Škoda Octavia  2.0 TDI  ČR 2.maj  Serv.kniha,2.0,2011,209645,230000
Škoda Octavia  Elegance 1.9 TDI  4X4  ČR,1.9,2009,155561,230000
Škoda Octavia  DSG 2.0 TDi L&K  DSG,2.0,2009,198741,230000
Škoda Octavia  2.0 TDi RS  xenon,2.0,2009,215761,230000
Škoda Octavia  Laurin Klement 2.0TDI,2.0,2009,250000,230000
Škoda Octavia  Scout 2.0 TDI  Serv.kniha,2.0,2008,146278,230000
Škoda Octavia  Scout 2.0 TDI  Serv.kniha,2.0,2008,179976,230000
Škoda Octavia  Scout,,2008,274500,230000
Škoda Octavia  RS 2.0 TDI  Kůže  Navi  Xenony,2.0,2007,152248,230000
Škoda Octavia  Scout 2.0 TDI  Kůže  Xenony,2.0,2007,156579,230000
Škoda Octavia  Combi,,2007,162000,230000
Škoda Octavia  FACE TDI ELEGANC SERVISKA 1maj,,2012,149334,231000
Škoda Octavia  2.0TDi Scout 4x4,2.0,2010,307067,231000
Škoda Octavia  Kombi RS 2 0 TDi,2.0,2008,145000,231000
Škoda Octavia  2.0TDI 4x4 103kW,2.0,2011,175000,231999
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2012,90807,232000
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2013,155196,233000
Škoda Octavia  1.6 TDi Family,1.6,2012,150143,233000
Škoda Octavia  Elegance 2.0 TDI  ČR 2.maj,2.0,2012,155466,233000
Škoda Octavia  Elegance 2.0 TDI  ČR 2.maj,2.0,2012,160688,233000
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2012,161093,233000
Škoda Octavia,,2010,155274,233000
Škoda Octavia  Combi TDI 4x4 2 0 TDI / 103 kW,2.0,2010,240517,233600
Škoda Octavia  1.6 TDi  navigace  šíbr,1.6,2012,154181,233999
Škoda Octavia  2 0 TDI Scout Super stav!!,2.0,2011,371000,233999
Škoda Octavia  kombi 2 0TDi  SUPER STAV,2.0,2012,123000,234000
Škoda Octavia  Combi 1.6 TDI CR 4x4,1.6,2011,144065,234000
Škoda Octavia  II 2 0 TDi Elegance,2.0,2012,168529,234900
Škoda Octavia  2 0 TDi CR 4x4 Elegance koupCZ,2.0,2011,201325,234900
Škoda Octavia  II. 1.6 TDI *ELEGANCE*ČR*,1.6,2011,171518,234900
Škoda Octavia  2.0 TDI Elegance Cebia,2.0,2011,158770,234990
Škoda Octavia  1 6 TDI,1.6,2012,81000,235000
Škoda Octavia  1.6 TDi Ambition +  1.maj ČR,1.6,2012,106940,235000
Škoda Octavia  1.6 TDi Ambition  Navi,1.6,2012,113744,235000
Škoda Octavia  1 6 TDI combi Elegance PDC+TPM,1.6,2012,123982,235000
Škoda Octavia  1.6 TDi Elegance,1.6,2012,129505,235000
Škoda Octavia  1.6 TDi Elegance,1.6,2012,138618,235000
Škoda Octavia  1.6 TDi Ambition,1.6,2012,149585,235000
Škoda Octavia  2.0 TDi Elegance  1.maj ČR,2.0,2012,176873,235000
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Eleg,1.6,2012,194387,235000
Škoda Octavia  2 0 TDI DSG combi Eleg PDC+TPM,2.0,2012,196435,235000
Škoda Octavia  1.6 TDi Ambition,1.6,2011,90329,235000
Škoda Octavia  1 6   Elegance,1.6,2011,119450,235000
Škoda Octavia  ČR SERVISKA LETNÍ+ZIMNÍ PNEU,,2011,166229,235000
Škoda Octavia  2 0 TDI,2.0,2011,201000,235000
Škoda Octavia  1.6 TDi Ambition,1.6,2010,101795,235000
Škoda Octavia,,2010,167000,235000
Škoda Octavia  4x4 2.0 TDi,2.0,2010,170415,235000
Škoda Octavia  2.0 TDi RS  Xenon  kůže,2.0,2009,240400,235000
Škoda Octavia  2.0TDI RS CR ODPOČET DPH,2.0,2008,236219,235000
Škoda Octavia  Combi 1 6 TDi Ambition,1.6,2012,131500,235950
Škoda Octavia  Combi 1 6 TDi Elegance,1.6,2011,158200,235950
Škoda Octavia  II FL1 6TDi,1.6,2013,114630,236000
Škoda Octavia  1.6 TDi Ambition  1.maj ČR,1.6,2012,100793,236000
Škoda Octavia  1.6 TDI  Navi  Tempomat,1.6,2012,130227,236000
Škoda Octavia  Elegance 1.6 TDI  ČR 1.maj,1.6,2012,148486,236000
Škoda Octavia  1.6 TDI  Navi  Tempomat,1.6,2011,114300,236000
Škoda Octavia  2.0 TDI  ČR 2.maj  Serv.kniha,2.0,2010,97137,236000
Škoda Octavia  Scout 2.0 TDI  Tempomat,2.0,2008,150504,236000
Škoda Octavia  FACE TDI ELEGANCE SERVISKA-ČR!,,2012,129087,236999
Škoda Octavia  1.6 TDI  ČR 1.maj  Serv.kniha,1.6,2013,107580,238000
Škoda Octavia  Combi II 1.6 TDI CR DPF,1.6,2013,151023,238000
Škoda Octavia  1.6 TDi NAVI DIGIKLIMA,1.6,2012,142577,238000
Škoda Octavia  1.6 TDi NAVI PDC ALU,1.6,2012,153547,238000
Škoda Octavia  1.6 TDi DIGIKLIMA ALU PDC,1.6,2012,155465,238000
Škoda Octavia  2.0 TDI  Serv.kniha  Navi,2.0,2012,129414,238000
Škoda Octavia  2.0 TDi-103kw+ELEG+2 SADY PNEU,2.0,2012,180490,238000
Škoda Octavia,,2011,145000,238000
Škoda Octavia,,2010,127100,238000
Škoda Octavia  1 9 TDI 4x4 ELEGANCE koupeno v,1.9,2009,138512,238000
Škoda Octavia  2.0 TDi 140 PS Ambition,2.0,2013,226351,238500
Škoda Octavia  1 6 TDi klima serv.kn.CZ DPH,1.6,2012,155000,238990
Škoda Octavia  Combi 1.6 TDI CR DPF Elegance,1.6,2013,159848,239000
Škoda Octavia  1 6   Top Stav,1.6,2013,109557,239000
Škoda Octavia  1.6 TDi Ambition  1.maj ČR,1.6,2013,124230,239000
Škoda Octavia  1.6TDI Elegance koupene v CR,1.6,2013,149000,239000
Škoda Octavia  1 6 TDI Ambition Edition CZ,1.6,2013,159940,239000
Škoda Octavia  Combi TDI 2 0 TDI / 103 kW Amb,2.0,2013,167700,239000
Škoda Octavia  II 2.0TDi 103kW 4x4 Scout,2.0,2013,385000,239000
Škoda Octavia  Combi TDI 2 0 TDI / 103 kW Ele,2.0,2012,209510,239000
Škoda Octavia  Combi TDI 2 0 TDI / 103 kW L&K,2.0,2012,237000,239000
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Ambi,1.6,2012,168659,239000
Škoda Octavia  1 6   Elegance,1.6,2012,82544,239000
Škoda Octavia  1.6TDI Elegance koupene v CR,1.6,2012,119000,239000
Škoda Octavia  Combi Diesel II 09 1.6 TDI CR,1.6,2012,137926,239000
Škoda Octavia  2.0 TDi Elegance,2.0,2012,197942,239000
Škoda Octavia  Combi 1 6 TDI / 77 kW Elegance,1.6,2011,165148,239000
Škoda Octavia  2 0   Elegance,2.0,2011,149000,239000
Škoda Octavia  2 0 TDi CR  2.maj  FAMILY  ser,2.0,2011,184975,239000
Škoda Octavia  Combi 1 6 TDI / 77 kW Elegance,1.6,2010,121546,239000
Škoda Octavia  2.0 TDi Elegance  DSG,2.0,2010,148840,239000
Škoda Octavia  II FL 2 0 TDI 170PS RS DSG,2.0,2009,224579,239000
Škoda Octavia  RS 2.0TDI*125kW TEMPOMAT*XENON,2.0,2008,124000,239000
Škoda Octavia  RS 2.0 TDi Combi,2.0,2008,126000,239000
Škoda Octavia  1 6 TDI Elegance ČR pravid.ser,1.6,2011,113400,239877
Škoda Octavia  III 1.6TDi Ambition Koup.ČR,1.6,2013,177000,239900
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambit,1.6,2012,139908,239900
Škoda Octavia  1.6TDi-DIGI.KLIMA SERVISKA,1.6,2012,144000,239900
Škoda Octavia  Combi 1 6 TDI / 77 kW Elegance,1.6,2012,155000,239900
Škoda Octavia  2 0TDi SCOUT 4x4 1.MAJ SERVISK,2.0,2010,289710,239900
Škoda Octavia  II Kombi 2.0 TDi 4x4,2.0,2010,259800,239900
Škoda Octavia  RS 2.0 TDi servisní knížka,2.0,2009,164495,239900
Škoda Octavia  Combi TDI  DPH  NAVI Ambi+,,2013,149090,239999
Škoda Octavia  2.0TDi ELEGANCE ČR 1MAJ SERV.K,2.0,2012,209140,239999
Škoda Octavia  1 6 TDI Ambiente ČR II,1.6,2011,93100,239999
Škoda Octavia  Scout 2.0TDI 103KW 4x4,2.0,2010,222400,239999
Škoda Octavia  2 0 TDI RS Serv.k. Xenon II,2.0,2010,278100,239999
Škoda Octavia  1 9 TDi Ambiente 1.MAJ SERV.KN,1.9,2009,77745,239999
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2013,106011,240000
Škoda Octavia  1.6 TDI  Serv.kniha  Tempomat,1.6,2013,121174,240000
Škoda Octavia  1.6 TDi Ambition  1.maj ČR,1.6,2013,124606,240000
Škoda Octavia  1.6 TDi Ambition  1.maj ČR,1.6,2013,136359,240000
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2013,157125,240000
Škoda Octavia  1.6 TDi Ambition  Navi,1.6,2013,175597,240000
Škoda Octavia  2.0 TDi Elegance  1.maj ČR,2.0,2013,185767,240000
Škoda Octavia  2.0 TDI  ČR 2.maj  Serv.kniha,2.0,2012,89125,240000
Škoda Octavia  2.0 TDi Elegance  2.maj ČR,2.0,2012,174214,240000
Škoda Octavia  Elegance 2.0 TDI  ČR 2.maj,2.0,2012,179729,240000
Škoda Octavia  1.6 TDi Elegance,1.6,2011,124873,240000
Škoda Octavia  1.6 TDI  Kůže  Navi  Tempomat,1.6,2011,138209,240000
Škoda Octavia  1.6 TDi Elegance  Columbus,1.6,2011,153856,240000
Škoda Octavia  4x4 2.0 TDi Elegance  ČR,2.0,2011,206680,240000
Škoda Octavia,,2009,132793,240000
Škoda Octavia  1.9 TDI ČR Plný servis,1.9,2008,133000,240000
Škoda Octavia  2 0 TDI Elegance,2.0,2012,186235,240790
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2013,176532,242000
Škoda Octavia  1.6 TDI Záruka 1 rok,1.6,2012,119000,242000
Škoda Octavia  Elegance 2.0 TDI  ČR 2.maj,2.0,2012,119567,242000
Škoda Octavia  Elegance 1.6 TDI  Serv.kniha,1.6,2012,183530,242000
Škoda Octavia  COMBI II TDI 4x4 + SERVISKA,,2009,118430,242000
Škoda Octavia  2.0 TDi Elegance  1.maj ČR,2.0,2012,200443,243000
Škoda Octavia  2.0 TDi RS,2.0,2009,232457,243000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Elega,1.6,2011,97155,244000
Škoda Octavia  2 0 TDI,2.0,2011,132120,244000
Škoda Octavia  1.6 TDi CR 77kW Elegance plus,1.6,2014,213050,245000
Škoda Octavia  1.6 TDi Ambition  1.maj ČR,1.6,2013,105123,245000
Škoda Octavia  Combi II Diesel 1.6 TDI CR,1.6,2013,148623,245000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambit,1.6,2013,218664,245000
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2013,103129,245000
Škoda Octavia  1 6 TDI combi Ambi AutoAC+TPM,1.6,2013,113016,245000
Škoda Octavia  1.6 TDi Ambition,1.6,2013,118010,245000
Škoda Octavia  1.6 TDi Ambition  DSG,1.6,2013,150927,245000
Škoda Octavia  1 6 TDi Elegance 77kW,1.6,2013,218000,245000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambit,1.6,2012,105987,245000
Škoda Octavia  1.6 TDi Ambition  Columbus,1.6,2012,147811,245000
Škoda Octavia  Octavia kombi 1.6 TDI DSG,1.6,2011,128000,245000
Škoda Octavia  Combi II FL 1.6 TDI CR DPF,1.6,2011,129145,245000
Škoda Octavia  2 0TDi-103KW-SERVISNÍ KNIHA,2.0,2010,133500,245000
Škoda Octavia  2 0TDi CR 4x4 Elegance combi,2.0,2010,193669,245000
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2012,134030,246000
Škoda Octavia  Elegance 1.6 TDI  Kůže  Navi,1.6,2012,141039,246000
Škoda Octavia  Elegance 2.0 TDI  ČR 2.maj,2.0,2012,205150,246000
Škoda Octavia  Com.III 1.6TDi AMBIENTE+CZ+I.M,1.6,2013,125000,247000
Škoda Octavia  Elegance 2.0 TDI  Kůže,2.0,2012,116231,247000
Škoda Octavia  1.6 TDi AUTOKLIMA S.KNIHA,1.6,2013,160490,248000
Škoda Octavia  1 6 TDI GREENLINE 2.majitel v,1.6,2013,153753,248000
Škoda Octavia  1 6TDi CR Elegance 1. majitel,1.6,2012,132450,248000
Škoda Octavia  1.6 TDI Ambiente S.KNIHA,1.6,2011,121000,248000
Škoda Octavia  2.0TDI DSG!KLIMA!REZERVACE!,2.0,2010,85000,248000
Škoda Octavia  1 6TDI 77kW DSG NAVI,1.6,2012,113000,248800
Škoda Octavia  2.0 TDI CR SPORT Edition Combi,2.0,2012,129000,248800
Škoda Octavia  Com.2 0 TDi 103 KW ELEG.EDIT.Č,2.0,2013,206000,248900
Škoda Octavia  1 6  TDi Elegance,1.6,2011,104000,248900
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambit,1.6,2013,186996,249000
Škoda Octavia  1 6 TDI kombi ELEGANCE,1.6,2013,120000,249000
Škoda Octavia  Com.III 1 6 TDi ČR KLIMA SERVI,1.6,2013,149000,249000
Škoda Octavia  1 6 TDi Ambiente DSG,1.6,2013,152481,249000
Škoda Octavia  1 6 TDI Prima Edition,1.6,2012,56278,249000
Škoda Octavia  1 6   4x4 -Tažné zařízení,1.6,2012,109644,249000
Škoda Octavia  1 6 TDI+ČR+serviska+alu+plech,1.6,2012,150000,249000
Škoda Octavia  2.0 TDi DSG  Navi  Xenon Šíbr,2.0,2012,159588,249000
Škoda Octavia  2.0TDI DSG Xenon Tempo ČR Eleg,2.0,2012,172000,249000
Škoda Octavia  1 6TDi CR combi Elegance,1.6,2011,147205,249000
Škoda Octavia  II 1 6TDi 77kW SPORT 1.MAJITEL,1.6,2011,147530,249000
Škoda Octavia  1 6 TDi 4x4 Elegance xenony!,1.6,2010,151175,249000
Škoda Octavia  2.0 TDI LAURIN & KLEMENT TOP..,2.0,2010,156300,249000
Škoda Octavia  Scout 2.0TDi Facelift! ČR! Ser,2.0,2010,241000,249000
Škoda Octavia  1.6 TDi Elegance  Aut. klima,1.6,2009,38000,249000
Škoda Octavia  Laurin&Klement - REZERVACE,,2009,230000,249000
Škoda Octavia  Combi TDI 2 0 TDI / 81 kW Ambi,2.0,2012,180000,249500
Škoda Octavia  1.6TDi cr,1.6,2012,69974,249500
Škoda Octavia  1.6TDi 77kw Elegance plus,1.6,2012,142700,249800
Škoda Octavia  1.6 TDI Ambition,1.6,2012,148200,249900
Škoda Octavia  1 6 TDI DSG 1.MAJ SERVISKA NAV,1.6,2012,155391,249900
Škoda Octavia  Combi 2.0TDI 103kW Ambiente,2.0,2012,155500,249900
Škoda Octavia  II. 2.0 TDI CR *ELEGANCE*ČR*,2.0,2012,189842,249900
Škoda Octavia  2 0TDi*103KW*4x4*SERVISKA*,2.0,2011,180071,249900
Škoda Octavia  1.6 TDI 4x4 Elegance ZÁRUKA 2,1.6,2010,169755,249900
Škoda Octavia  2.0TDI Comfort Odpočet DPH,2.0,2013,218000,249998
Škoda Octavia  2.0TDI DSG ODPOCET DPH TOP STA,2.0,2012,189000,249998
Škoda Octavia  2.0TDi ČR 1MAJ SERVIS.KN,2.0,2011,137163,249999
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2013,124645,250000
Škoda Octavia  1.6 TDI  ČR 2.maj  Tempomat,1.6,2013,126413,250000
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2012,104163,250000
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2012,104517,250000
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2012,136452,250000
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2012,138130,250000
Škoda Octavia  2.0 TDI  ČR 2.maj  Serv.kniha,2.0,2012,141205,250000
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2012,148507,250000
Škoda Octavia  Elegance 2.0 TDI  ČR 2.maj,2.0,2012,161947,250000
Škoda Octavia  Elegance 2.0 TDI  Serv.kniha,2.0,2012,168371,250000
Škoda Octavia  2.0 TDI  ČR 2.maj  Serv.kniha,2.0,2012,176405,250000
Škoda Octavia  Elegance 2.0 TDI  ČR 2.maj,2.0,2012,187408,250000
Škoda Octavia  1.6 TDI  Serv.kniha  Kůže,1.6,2011,114357,250000
Škoda Octavia  1.6 TDI  Serv.kniha  Kůže,1.6,2010,103677,250000
Škoda Octavia  1.6 TDi Elegance  1.maj ČR,1.6,2013,127342,250001
Škoda Octavia  1.6 TDi Ambiente,1.6,2012,106584,250001
Škoda Octavia  2.0 TDi Ambition  1.maj ČR,2.0,2012,121293,250001
Škoda Octavia  1.6 TDi Ambition  Columbus,1.6,2012,130780,250001
Škoda Octavia  1.6 TDi Ambition  Navi,1.6,2012,140271,250001
Škoda Octavia  2.0 TDi Elegance  2.maj ČR,2.0,2012,161213,250001
Škoda Octavia  1.6 TDI  ČR 1.maj  Serv.kniha,1.6,2013,162467,251000
Škoda Octavia  2.0 TDI 103kW  serviska  DPH,2.0,2012,118502,253998
Škoda Octavia  1.6 TDI NAVI ALU DIGIKLIMA,1.6,2013,163138,254000
Škoda Octavia  2.0 TDI  Automat  Serv.kniha,2.0,2012,89407,254000
Škoda Octavia  1 6,1.6,2012,99100,254000
Škoda Octavia  2.0 TDI  ČR 2.maj  Serv.kniha,2.0,2012,100665,254000
Škoda Octavia  II 1.6 TDI 4x4 Ambiente Combi,1.6,2012,151621,254000
Škoda Octavia  Combi RS 2 0 TDI / 125 kW RS,2.0,2012,208300,254000
Škoda Octavia  Scout 2.0 TDI  ČR 2.maj,2.0,2007,123248,254000
Škoda Octavia  FACE TDI ELEGANCE SERVISKA-ČR!,,2012,174789,254999
Škoda Octavia  1 6   Navigace,1.6,2013,84866,255000
Škoda Octavia  1 6TDi combi Autoklima AL kola,1.6,2013,123989,255000
Škoda Octavia  Combi Diesel II 09 1.6 TDI CR,1.6,2013,132250,255000
Škoda Octavia  1 6 TDI Ambition,1.6,2013,161478,255000
Škoda Octavia  2.0 TDI  Serv.kniha  Kůže,2.0,2013,182851,255000
Škoda Octavia  Combi 1.6 TDI CR 77 kW DPF,1.6,2012,91037,255000
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2012,63528,255000
Škoda Octavia  2 0   Elegance,2.0,2012,99786,255000
Škoda Octavia  1 6 TDi  AMBIENTE - DSG,1.6,2012,149178,255000
Škoda Octavia  2.0 TDI  Serv.kniha  Kůže,2.0,2012,177573,255000
Škoda Octavia  Elegance 2.0 TDI  Serv.kniha,2.0,2011,94590,255000
Škoda Octavia  Elegance 2.0 TDI  ČR 1.maj,2.0,2010,125628,255000
Škoda Octavia  COMBI RS 2.0 TDI XENONY,2.0,2010,255400,255000
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2010,85364,256000
Škoda Octavia  Elegance 2.0 TDI  ČR 1.maj,2.0,2010,105063,256000
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2013,149952,257000
Škoda Octavia  2 0 TDI Elegance Edition,2.0,2012,149500,257000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambie,1.6,2011,101241,257000
Škoda Octavia  1.6 TDi-77kw+2 SADY KOL+1.MAJ+,1.6,2013,128600,258000
Škoda Octavia  SCOUT 2.0 TDi  4x4  103 KW,2.0,2011,204500,258444
Škoda Octavia  2 0TDI Scout 4x4 * ČR* PĚKNÁ,2.0,2009,210027,258900
Škoda Octavia  Com. 1.6 TDI/CR Klima ČR,1.6,2013,123460,258999
Škoda Octavia  Com. 1.6 TDI/CR Eleg. ČR,1.6,2012,144238,258999
Škoda Octavia  Com.1.6TDI/CR 77 kW ČR,1.6,2011,96304,258999
Škoda Octavia  Active 1 6 TDI 66kW,1.6,2014,89379,259000
Škoda Octavia  2 0   Style-Tažné zařízení,2.0,2013,81430,259000
Škoda Octavia  Combi 1.6 TDi Ambition,1.6,2013,112322,259000
Škoda Octavia  1 6 TDI Ambition,1.6,2013,152033,259000
Škoda Octavia  1.6TDI ELEGANCE VÝHŘEV ALU KLI,1.6,2013,177000,259000
Škoda Octavia  2 0   TDi DOLOŽENO KM!!!,2.0,2012,131537,259000
Škoda Octavia  Combi TDI 2 0 TDI / 103 kW Amb,2.0,2012,175562,259000
Škoda Octavia  2 0 TDI Ambiente combi,2.0,2012,190534,259000
Škoda Octavia  1 6TDi 4x4 Elegance combi,1.6,2012,191673,259000
Škoda Octavia  1.6 TDi  KŮŽE  44tis. KM,1.6,2011,44452,259000
Škoda Octavia  1.6 TDi Ambition  2.maj ČR,1.6,2011,82700,259000
Škoda Octavia  2 0TDI RS 125KW  XENON  KŮŽE,2.0,2010,207000,259000
Škoda Octavia  elegance 68TKM,,2011,68000,259500
Škoda Octavia  2 0 TDI XENON NAVI PANORA. vs,2.0,2011,192780,259800
Škoda Octavia  Combi TDI 4x4 2 0 / 103 kW Ele,2.0,2012,178307,259888
Škoda Octavia  Combi TDI 4x4 2 0 / 103 kW Ele,2.0,2012,183865,259888
Škoda Octavia  kombi Style 2.0TDI,2.0,2015,117000,259900
Škoda Octavia  III 1.6TDi Ambition Koup.ČR,1.6,2013,130000,259900
Škoda Octavia  Com.III 1 6 TDi ČR KLIMA SERVI,1.6,2013,132000,259900
Škoda Octavia  2 0TDI*103kW*Digiklima*Navi*,2.0,2013,191755,259900
Škoda Octavia  1.6 TDi/ 77kW Elegance Edition,1.6,2012,154700,259900
Škoda Octavia  Combi TDI 2 0 CR / 103 kW Eleg,2.0,2012,189900,259900
Škoda Octavia  1.6 TDI Elegance ČR DPH ser.kn,1.6,2011,111640,259900
Škoda Octavia  1.6TDi 77kW 4x4 serv.kn.,1.6,2011,166649,259900
Škoda Octavia  Combi III 1.6 Tdi ČR S.kniha,1.6,2013,121869,259989
Škoda Octavia  Combi 1 6TDi 77kw 16ALU,1.6,2013,150846,259990
Škoda Octavia  Combi 1 6TDi 77kw DSG 16ALU,1.6,2012,165826,259990
Škoda Octavia  2.0TDi RS 125kW  navi 18´alu,2.0,2010,194000,259990
Škoda Octavia  1 6 TDI Serv.kniha 1.maj ČR II,1.6,2012,94800,259999
Škoda Octavia  1.6 TDi,1.6,2013,78676,260000
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2013,154859,260000
Škoda Octavia  FACE TDI ELEGANCE SERVISKA-ČR,,2013,159887,260000
Škoda Octavia  III 1.6 TDi  77kW,1.6,2013,172158,260000
Škoda Octavia  FACE DSG TDICR MAX SERVISKA-ČR,,2013,182123,260000
Škoda Octavia  4x4 2.0 TDi Ambition  1.maj,2.0,2013,185069,260000
Škoda Octavia  Elegance 1.6 TDI  ČR 2.maj,1.6,2012,103704,260000
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2012,123003,260000
Škoda Octavia  1.9 TDI  ČR 2.maj  Serv.kniha,1.9,2010,71352,260000
Škoda Octavia  2.0 TDi RS  DSG,2.0,2010,209712,260000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambit,1.6,2013,129552,263000
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Ambi,1.6,2013,162100,263000
Škoda Octavia  Combi 1 6 TDI Ambition plus,1.6,2013,108007,264000
Škoda Octavia  Scout 2.0 TDI  4X4  Navi,2.0,2009,110386,264000
Škoda Octavia  2.0 TDI Family ZÁRUKA 2 ROKY,2.0,2012,178473,264700
Škoda Octavia  1 6 TDI Elegance ČR 1.majitel,1.6,2012,160700,264877
Škoda Octavia  2 0Tdi 4x4 SCOUT,2.0,2010,167262,264900
Škoda Octavia  Combi 1.6 TDI Elegance,1.6,2012,98326,264990
Škoda Octavia  Combi 2 0 TDI 4x4 DSG XENONY,2.0,2011,240334,264990
Škoda Octavia  Combi 2 0 TDI 4x4 DSG XENONY,2.0,2011,240334,264990
Škoda Octavia  Combi 1 6 TDI / 77 kW Elegance,1.6,2013,145011,265000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambit,1.6,2013,152341,265000
Škoda Octavia  Combi 1.6TDi 77kW Ambiente,1.6,2012,86957,265000
Škoda Octavia  COMBI 1.6 TDi DSG FACELIFT,1.6,2012,127000,265000
Škoda Octavia  2.0 TDI RS 1.maj. Servis,2.0,2011,250000,265000
Škoda Octavia  1.6 TDI  ČR 2.maj  Tempomat,1.6,2011,53899,266000
Škoda Octavia  Combi DSG 1 6 TDI / 77 kW Ambi,1.6,2011,96500,266000
Škoda Octavia  1 6 TDi ČR 1.MAJ.ZÁRUKA 2xKOLA,1.6,2013,111198,267000
Škoda Octavia  1.6 TDi-77kw+2 SADY KOL+TAŽNÉ+,1.6,2013,111400,267000
Škoda Octavia  1.6 TDi-77kw+2 SADY KOL+1.MAJ+,1.6,2013,116600,267000
Škoda Octavia  1 6 TDI 1.maj. model 2014 serv,1.6,2013,192900,267900
Škoda Octavia  1.6 TDI NAVI S.KNIHA DIGIKLIMA,1.6,2013,146320,268000
Škoda Octavia    .   1 6TDI Ambition,1.6,2013,112200,268000
Škoda Octavia  2.0TDi ČR+1.MAJ+PRAV SERVIS,2.0,2012,103600,268000
Škoda Octavia  Combi 1.6 TDi DSG ELEGANCE,1.6,2012,150160,268000
Škoda Octavia  1.6TDI CR FL Elegance model 12,1.6,2011,145500,268500
Škoda Octavia  1 6 TDi CR TOP KM/AMBITION/ČR,1.6,2012,42200,268887
Škoda Octavia  1.6 TDI 77 KW AMBITION,1.6,2013,82670,269000
Škoda Octavia  Combi TDI 2 0 CR / 103 kW Ambi,2.0,2013,193006,269000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Elega,1.6,2013,208410,269000
Škoda Octavia  2 0   Elegance,2.0,2013,89090,269000
Škoda Octavia  1 6 TDI Ambition,1.6,2013,133546,269000
Škoda Octavia  1 6 TDI Ambition,1.6,2013,136335,269000
Škoda Octavia  2 0 TDi SERVISKA,2.0,2013,143000,269000
Škoda Octavia  III 1 6 TDI AMBIENTE,1.6,2013,148443,269000
Škoda Octavia  Combi 2.0 TDI CR DPF Elegance,2.0,2012,124343,269000
Škoda Octavia  Combi II 2.0 TDI CR DPF,2.0,2012,134272,269000
Škoda Octavia  2 0   Elegance-Navigace,2.0,2012,62344,269000
Škoda Octavia  2 0   Elegance,2.0,2012,82000,269000
Škoda Octavia  2 0   Elegance,2.0,2012,131000,269000
Škoda Octavia  2 0 TDI NAVI  Tažné  alu 17,2.0,2012,147000,269000
Škoda Octavia  TDI DSG AMBITION SERVISKA-ČR!,,2012,155432,269000
